@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute bass_x numeric
@attribute bass_y numeric
@attribute bass_vel_x numeric
@attribute bass_vel_y numeric
@attribute drone_x numeric
@attribute drone_y numeric
@attribute drone_vel_x numeric
@attribute drone_vel_y numeric
@attribute drums_x numeric
@attribute drums_y numeric
@attribute drums_vel_x numeric
@attribute drums_vel_y numeric
@attribute BassNoteClassifier {0,1,2,3,4,5}
@attribute BassXY numeric
@attribute BassVel numeric
@attribute BassFollow numeric
@attribute DroneNoteClassifier {0,1,2,3,4}
@attribute DroneXY numeric
@attribute DroneVel numeric
@attribute DroneFollow numeric
@attribute KickNoteClassifier {0,1,2,3,4,5}
@attribute SnareNoteClassifier {0,1,2,3,4,5}
@attribute HihatNoteClassifier {0,1,2,3,4,5}
@attribute SnareXY numeric
@attribute SnareVel numeric
@attribute HihatXY numeric
@attribute HihatVel numeric
@attribute DrumPitch numeric

@data
14427,'2018/04/29 18:20:42:878',91,0,0,0,0,0,0,0,0,0.446955,0.410031,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14428,'2018/04/29 18:20:42:994',91,0,0,0,0,0,0,0,0,0.441941,0.410009,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14429,'2018/04/29 18:20:43:110',91,0,0,0,0,0,0,0,0,0.440542,0.410003,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14430,'2018/04/29 18:20:43:226',91,0,0,0,0,0,0,0,0,0.440151,0.411667,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14431,'2018/04/29 18:20:43:351',91,0,0,0,0,0,0,0,0,0.426852,0.436042,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14432,'2018/04/29 18:20:43:467',91,0,0,0,0,0,0,0,0,0.421912,0.446105,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14433,'2018/04/29 18:20:43:583',91,0,0,0,0,0,0,0,0,0.429469,0.4348,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14434,'2018/04/29 18:20:43:685',91,0,0,0,0,0,0,0,0,0.458496,0.402934,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14435,'2018/04/29 18:20:43:801',91,0,0,0,0,0,0,0,0,0.473999,0.386401,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14436,'2018/04/29 18:20:43:917',91,0,0,0,0,0,0,0,0,0.478325,0.381786,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14437,'2018/04/29 18:20:44:017',91,0,0,0,0,0,0,0,0,0.479439,0.382265,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14438,'2018/04/29 18:20:44:142',91,0,0,0,0,0,0,0,0,0.479843,0.415916,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14439,'2018/04/29 18:20:44:258',91,0,0,0,0,0,0,0,0,0.479956,0.433279,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14440,'2018/04/29 18:20:44:374',91,0,0,0,0,0,0,0,0,0.479988,0.438124,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14441,'2018/04/29 18:20:44:490',91,0,0,0,0,0,0,0,0,0.479997,0.454393,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14442,'2018/04/29 18:20:44:610',91,0,0,0,0,0,0,0,0,0.479999,0.486714,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14443,'2018/04/29 18:20:44:726',91,0,0,0,0,0,0,0,0,0.478333,0.496292,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14444,'2018/04/29 18:20:44:842',91,0,0,0,0,0,0,0,0,0.453958,0.498965,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14445,'2018/04/29 18:20:44:958',91,0,0,0,0,0,0,0,0,0.443895,0.492443,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14446,'2018/04/29 18:20:45:078',91,0,0,0,0,0,0,0,0,0.442754,0.469612,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14447,'2018/04/29 18:20:45:178',91,0,0,0,0,0,0,0,0,0.471263,0.463219,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14448,'2018/04/29 18:20:45:294',91,0,0,0,0,0,0,0,0,0.49198,0.460898,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14449,'2018/04/29 18:20:45:397',91,0,0,0,0,0,0,0,0,0.497314,0.476182,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14450,'2018/04/29 18:20:45:513',91,0,0,0,0,0,0,0,0,0.49925,0.507213,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14451,'2018/04/29 18:20:45:615',91,0,0,0,0,0,0,0,0,0.499749,0.515718,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14452,'2018/04/29 18:20:45:734',91,0,0,0,0,0,0,0,0,0.498263,0.518805,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14453,'2018/04/29 18:20:45:851',91,0,0,0,0,0,0,0,0,0.465196,0.519666,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14454,'2018/04/29 18:20:45:967',91,0,0,0,0,0,0,0,0,0.447032,0.515185,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14455,'2018/04/29 18:20:46:086',91,0,0,0,0,0,0,0,0,0.442355,0.484322,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14456,'2018/04/29 18:20:46:201',91,0,0,0,0,0,0,0,0,0.440657,0.459579,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14457,'2018/04/29 18:20:46:306',91,0,0,0,0,0,0,0,0,0.447489,0.453208,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14458,'2018/04/29 18:20:46:413',91,0,0,0,0,0,0,0,0,0.462461,0.451074,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14459,'2018/04/29 18:20:46:529',91,0,0,0,0,0,0,0,0,0.467896,0.4503,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14460,'2018/04/29 18:20:46:630',91,0,0,0,0,0,0,0,0,0.469295,0.4501,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14461,'2018/04/29 18:20:46:745',91,0,0,0,0,0,0,0,0,0.469803,0.450028,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14462,'2018/04/29 18:20:46:861',91,0,0,0,0,0,0,0,0,0.469934,0.450009,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14463,'2018/04/29 18:20:46:978',91,0,0,0,0,0,0,0,0,0.469982,0.450003,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14464,'2018/04/29 18:20:47:093',91,0,0,0,0,0,0,0,0,0.469995,0.450001,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14465,'2018/04/29 18:20:47:209',91,0,0,0,0,0,0,0,0,0.469999,0.45,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14466,'2018/04/29 18:20:47:325',91,0,0,0,0,0,0,0,0,0.47,0.45,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14467,'2018/04/29 18:20:47:441',91,0,0,0,0,0,0,0,0,0.47,0.45,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14468,'2018/04/29 18:20:47:557',91,0,0,0,0,0,0,0,0,0.47,0.45,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14469,'2018/04/29 18:20:47:657',91,0,0,0,0,0,0,0,0,0.47,0.45,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?
14957,'2018/04/29 18:22:32:345',94,0,0,0,0,0,0,0,0,0.041667,0.083333,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14958,'2018/04/29 18:22:32:732',94,0,0,0,0,0,0,0,0,0.076389,0.152778,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14959,'2018/04/29 18:22:32:825',94,0,0,0,0,0,0,0,0,0.18023,0.360459,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14960,'2018/04/29 18:22:32:942',94,0,0,0,0,0,0,0,0,0.230528,0.461057,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14961,'2018/04/29 18:22:33:058',94,0,0,0,0,0,0,0,0,0.244566,0.489132,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14962,'2018/04/29 18:22:33:173',94,0,0,0,0,0,0,0,0,0.248483,0.496967,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14963,'2018/04/29 18:22:33:289',94,0,0,0,0,0,0,0,0,0.249577,0.499153,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14964,'2018/04/29 18:22:33:405',94,0,0,0,0,0,0,0,0,0.249882,0.499764,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14965,'2018/04/29 18:22:33:522',94,0,0,0,0,0,0,0,0,0.249967,0.499934,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14966,'2018/04/29 18:22:33:637',94,0,0,0,0,0,0,0,0,0.249991,0.499982,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14967,'2018/04/29 18:22:33:739',94,0,0,0,0,0,0,0,0,0.249997,0.485077,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14968,'2018/04/29 18:22:33:839',94,0,0,0,0,0,0,0,0,0.249999,0.445866,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14969,'2018/04/29 18:22:33:942',94,0,0,0,0,0,0,0,0,0.25,0.398322,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14970,'2018/04/29 18:22:34:050',94,0,0,0,0,0,0,0,0,0.25,0.349145,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14971,'2018/04/29 18:22:34:166',94,0,0,0,0,0,0,0,0,0.25,0.288637,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14972,'2018/04/29 18:22:34:268',94,0,0,0,0,0,0,0,0,0.25,0.256289,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14973,'2018/04/29 18:22:34:385',94,0,0,0,0,0,0,0,0,0.25,0.244546,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14974,'2018/04/29 18:22:34:500',94,0,0,0,0,0,0,0,0,0.25,0.241269,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14975,'2018/04/29 18:22:34:617',94,0,0,0,0,0,0,0,0,0.251667,0.240354,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14976,'2018/04/29 18:22:34:719',94,0,0,0,0,0,0,0,0,0.278777,0.240119,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14977,'2018/04/29 18:22:34:836',94,0,0,0,0,0,0,0,0,0.330063,0.240033,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14978,'2018/04/29 18:22:34:936',94,0,0,0,0,0,0,0,0,0.378192,0.240011,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14979,'2018/04/29 18:22:35:052',94,0,0,0,0,0,0,0,0,0.436305,0.240003,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14980,'2018/04/29 18:22:35:168',94,0,0,0,0,0,0,0,0,0.495108,0.240001,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14981,'2018/04/29 18:22:35:285',94,0,0,0,0,0,0,0,0,0.55255,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14982,'2018/04/29 18:22:35:401',94,0,0,0,0,0,0,0,0,0.610447,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14983,'2018/04/29 18:22:35:517',94,0,0,0,0,0,0,0,0,0.638961,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14984,'2018/04/29 18:22:35:633',94,0,0,0,0,0,0,0,0,0.646919,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14985,'2018/04/29 18:22:35:748',94,0,0,0,0,0,0,0,0,0.64914,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14986,'2018/04/29 18:22:35:866',94,0,0,0,0,0,0,0,0,0.674838,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14987,'2018/04/29 18:22:35:968',94,0,0,0,0,0,0,0,0,0.716651,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14988,'2018/04/29 18:22:36:085',94,0,0,0,0,0,0,0,0,0.740693,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14989,'2018/04/29 18:22:36:200',94,0,0,0,0,0,0,0,0,0.747402,0.24,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14990,'2018/04/29 18:22:36:313',94,0,0,0,0,0,0,0,0,0.74913,0.265588,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14991,'2018/04/29 18:22:36:429',94,0,0,0,0,0,0,0,0,0.749757,0.317699,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14992,'2018/04/29 18:22:36:546',94,0,0,0,0,0,0,0,0,0.749932,0.373273,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14993,'2018/04/29 18:22:36:658',94,0,0,0,0,0,0,0,0,0.749977,0.42541,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14994,'2018/04/29 18:22:36:764',94,0,0,0,0,0,0,0,0,0.749992,0.477599,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14995,'2018/04/29 18:22:36:881',94,0,0,0,0,0,0,0,0,0.749997,0.537908,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14996,'2018/04/29 18:22:36:989',94,0,0,0,0,0,0,0,0,0.749999,0.592648,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14997,'2018/04/29 18:22:37:105',94,0,0,0,0,0,0,0,0,0.749999,0.651863,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14998,'2018/04/29 18:22:37:221',94,0,0,0,0,0,0,0,0,0.749999,0.710255,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
14999,'2018/04/29 18:22:37:324',94,0,0,0,0,0,0,0,0,0.738942,0.736689,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15000,'2018/04/29 18:22:37:439',94,0,0,0,0,0,0,0,0,0.695545,0.746285,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15001,'2018/04/29 18:22:37:544',94,0,0,0,0,0,0,0,0,0.649372,0.748756,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15002,'2018/04/29 18:22:37:660',94,0,0,0,0,0,0,0,0,0.591247,0.749653,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15003,'2018/04/29 18:22:37:777',94,0,0,0,0,0,0,0,0,0.532734,0.749903,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15004,'2018/04/29 18:22:37:893',94,0,0,0,0,0,0,0,0,0.473953,0.749973,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15005,'2018/04/29 18:22:38:008',94,0,0,0,0,0,0,0,0,0.414963,0.749992,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15006,'2018/04/29 18:22:38:124',94,0,0,0,0,0,0,0,0,0.35747,0.749998,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15007,'2018/04/29 18:22:38:240',94,0,0,0,0,0,0,0,0,0.305438,0.748333,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15008,'2018/04/29 18:22:38:343',94,0,0,0,0,0,0,0,0,0.288519,0.720259,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15009,'2018/04/29 18:22:38:459',94,0,0,0,0,0,0,0,0,0.282378,0.668703,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15010,'2018/04/29 18:22:38:572',94,0,0,0,0,0,0,0,0,0.280796,0.616217,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15011,'2018/04/29 18:22:38:688',94,0,0,0,0,0,0,0,0,0.280222,0.555595,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15012,'2018/04/29 18:22:38:789',94,0,0,0,0,0,0,0,0,0.280074,0.505176,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15013,'2018/04/29 18:22:38:905',94,0,0,0,0,0,0,0,0,0.261594,0.472608,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15014,'2018/04/29 18:22:39:021',94,0,0,0,0,0,0,0,0,0.215128,0.463519,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15015,'2018/04/29 18:22:39:137',94,0,0,0,0,0,0,0,0,0.160062,0.460982,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15016,'2018/04/29 18:22:39:253',94,0,0,0,0,0,0,0,0,0.103208,0.460274,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15017,'2018/04/29 18:22:39:355',94,0,0,0,0,0,0,0,0,0.053706,0.460092,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15018,'2018/04/29 18:22:39:471',94,0,0,0,0,0,0,0,0,-0.004109,0.458359,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15019,'2018/04/29 18:22:39:576',94,0,0,0,0,0,0,0,0,-0.02798,0.431232,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15020,'2018/04/29 18:22:39:692',94,0,0,0,0,0,0,0,0,-0.036646,0.380744,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15021,'2018/04/29 18:22:39:808',94,0,0,0,0,0,0,0,0,-0.039064,0.324068,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15022,'2018/04/29 18:22:39:908',94,0,0,0,0,0,0,0,0,-0.039687,0.276331,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15023,'2018/04/29 18:22:40:023',94,0,0,0,0,0,0,0,0,-0.039913,0.219241,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15024,'2018/04/29 18:22:40:143',94,0,0,0,0,0,0,0,0,-0.039976,0.16121,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15025,'2018/04/29 18:22:40:259',94,0,0,0,0,0,0,0,0,-0.039993,0.10176,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15026,'2018/04/29 18:22:40:375',94,0,0,0,0,0,0,0,0,-0.039998,0.042878,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15027,'2018/04/29 18:22:40:481',94,0,0,0,0,0,0,0,0,-0.038333,-0.002485,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15028,'2018/04/29 18:22:40:600',94,0,0,0,0,0,0,0,0,-0.003549,-0.022321,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15029,'2018/04/29 18:22:40:716',94,0,0,0,0,0,0,0,0,0.049414,-0.027857,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15030,'2018/04/29 18:22:40:832',94,0,0,0,0,0,0,0,0,0.106646,-0.029402,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15031,'2018/04/29 18:22:40:942',94,0,0,0,0,0,0,0,0,0.156244,-0.0298,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15032,'2018/04/29 18:22:41:057',94,0,0,0,0,0,0,0,0,0.187789,-0.029944,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15033,'2018/04/29 18:22:41:173',94,0,0,0,0,0,0,0,0,0.196592,-0.029984,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15034,'2018/04/29 18:22:41:289',94,0,0,0,0,0,0,0,0,0.171746,-0.029995,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15035,'2018/04/29 18:22:41:405',94,0,0,0,0,0,0,0,0,0.123781,-0.029999,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15036,'2018/04/29 18:22:41:521',94,0,0,0,0,0,0,0,0,0.079586,-0.029999,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15037,'2018/04/29 18:22:41:625',94,0,0,0,0,0,0,0,0,0.066559,-0.03,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15038,'2018/04/29 18:22:41:740',94,0,0,0,0,0,0,0,0,0.051931,-0.03,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15039,'2018/04/29 18:22:41:856',94,0,0,0,0,0,0,0,0,0.009011,-0.03,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15040,'2018/04/29 18:22:41:973',94,0,0,0,0,0,0,0,0,-0.011904,-0.021065,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15041,'2018/04/29 18:22:42:084',94,0,0,0,0,0,0,0,0,-0.017289,0.013709,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15042,'2018/04/29 18:22:42:200',94,0,0,0,0,0,0,0,0,-0.019243,0.069613,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15043,'2018/04/29 18:22:42:303',94,0,0,0,0,0,0,0,0,-0.019747,0.120164,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15044,'2018/04/29 18:22:42:419',94,0,0,0,0,0,0,0,0,-0.019929,0.178624,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15045,'2018/04/29 18:22:42:535',94,0,0,0,0,0,0,0,0,-0.01998,0.237229,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15046,'2018/04/29 18:22:42:652',94,0,0,0,0,0,0,0,0,-0.019995,0.296037,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15047,'2018/04/29 18:22:42:767',94,0,0,0,0,0,0,0,0,-0.019999,0.353367,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15048,'2018/04/29 18:22:42:883',94,0,0,0,0,0,0,0,0,-0.02,0.410675,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15049,'2018/04/29 18:22:42:999',94,0,0,0,0,0,0,0,0,-0.0101,0.458867,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15050,'2018/04/29 18:22:43:115',94,0,0,0,0,0,0,0,0,0.033167,0.474102,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15051,'2018/04/29 18:22:43:231',94,0,0,0,0,0,0,0,0,0.087693,0.478354,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15052,'2018/04/29 18:22:43:335',94,0,0,0,0,0,0,0,0,0.136595,0.479449,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15053,'2018/04/29 18:22:43:451',94,0,0,0,0,0,0,0,0,0.195859,0.479846,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15054,'2018/04/29 18:22:43:569',94,0,0,0,0,0,0,0,0,0.246049,0.479957,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15055,'2018/04/29 18:22:43:685',94,0,0,0,0,0,0,0,0,0.238237,0.479988,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15056,'2018/04/29 18:22:43:801',94,0,0,0,0,0,0,0,0,0.194191,0.479997,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15057,'2018/04/29 18:22:43:917',94,0,0,0,0,0,0,0,0,0.139801,0.479999,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15058,'2018/04/29 18:22:44:034',94,0,0,0,0,0,0,0,0,0.083135,0.48,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15059,'2018/04/29 18:22:44:149',94,0,0,0,0,0,0,0,0,0.024735,0.48,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15060,'2018/04/29 18:22:44:266',94,0,0,0,0,0,0,0,0,-0.020148,0.472731,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15061,'2018/04/29 18:22:44:378',94,0,0,0,0,0,0,0,0,-0.033351,0.437519,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15062,'2018/04/29 18:22:44:479',94,0,0,0,0,0,0,0,0,-0.037773,0.390033,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15063,'2018/04/29 18:22:44:595',94,0,0,0,0,0,0,0,0,-0.039379,0.332396,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15064,'2018/04/29 18:22:44:711',94,0,0,0,0,0,0,0,0,-0.039827,0.273859,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15065,'2018/04/29 18:22:44:827',94,0,0,0,0,0,0,0,0,-0.039952,0.216604,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15066,'2018/04/29 18:22:44:928',94,0,0,0,0,0,0,0,0,-0.039984,0.167181,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15067,'2018/04/29 18:22:45:043',94,0,0,0,0,0,0,0,0,-0.039996,0.109478,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15068,'2018/04/29 18:22:45:160',94,0,0,0,0,0,0,0,0,-0.039999,0.051277,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15069,'2018/04/29 18:22:45:275',94,0,0,0,0,0,0,0,0,-0.04,-0.007257,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15070,'2018/04/29 18:22:45:392',94,0,0,0,0,0,0,0,0,-0.025887,-0.038071,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15071,'2018/04/29 18:22:45:508',94,0,0,0,0,0,0,0,0,0.020078,-0.046671,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15072,'2018/04/29 18:22:45:608',94,0,0,0,0,0,0,0,0,0.066724,-0.048885,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15073,'2018/04/29 18:22:45:724',94,0,0,0,0,0,0,0,0,0.121612,-0.049689,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15074,'2018/04/29 18:22:45:839',94,0,0,0,0,0,0,0,0,0.179028,-0.049913,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
15075,'2018/04/29 18:22:45:956',94,0,0,0,0,0,0,0,0,0.237342,-0.049976,0,0,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?
